timestamp,open,high,low,close,volume
2024-11-18,24906.5,25082.900390625,24906.5,24976.900390625,286275200
2024-11-19,24887.400390625,25018.599609375,24787.80078125,25010.80078125,226203600
2024-11-20,25022.599609375,25041.599609375,24909.69921875,25036.5,214812100
2024-11-21,25076.900390625,25402.099609375,25040.599609375,25390.69921875,270817700
2024-11-22,25395.69921875,25478.400390625,25360.099609375,25444.30078125,196541000
2024-11-25,25457.30078125,25542.599609375,25389.69921875,25410.400390625,444928500
2024-11-26,25391.69921875,25437.19921875,25288.5,25405.099609375,274999500
2024-11-27,25388.5,25524.599609375,25385.400390625,25488.30078125,201383600
2024-11-28,25483.400390625,25593.5,25483.400390625,25543.5,81479800
2024-11-29,25530.19921875,25694.5,25529.0,25648.0,176428600
2024-12-02,25650.30078125,25706.5,25492.599609375,25590.30078125,295580600
2024-12-03,25589.19921875,25693.69921875,25578.69921875,25635.69921875,268960100
2024-12-04,25666.400390625,25743.5,25573.599609375,25641.19921875,277667000
2024-12-05,25550.900390625,25760.19921875,25550.900390625,25680.0,250512000
2024-12-06,25743.0,25827.0,25684.69921875,25691.80078125,229584500
2024-12-09,25713.0,25843.19921875,25608.0,25625.400390625,287251400
2024-12-10,25616.69921875,25621.69921875,25498.900390625,25504.30078125,269234200
2024-12-11,25558.80078125,25674.69921875,25533.80078125,25657.69921875,257757200
2024-12-12,25607.19921875,25607.19921875,25393.69921875,25410.69921875,243068700
2024-12-13,25403.599609375,25403.599609375,25216.400390625,25274.30078125,222088900
2024-12-16,25255.900390625,25265.30078125,25133.80078125,25147.19921875,256368800
2024-12-17,25070.80078125,25131.80078125,25008.099609375,25119.69921875,280468000
2024-12-18,25095.0,25116.30078125,24512.69921875,24557.0,296439200
2024-12-19,24590.900390625,24650.400390625,24408.5,24413.900390625,231747700
2024-12-20,24361.30078125,24720.900390625,24250.0,24599.5,517445900
2024-12-23,24566.30078125,24749.80078125,24510.5,24749.0,258159700
2024-12-24,24748.19921875,24846.80078125,24665.599609375,24846.80078125,86275400
2024-12-27,24801.69921875,24876.80078125,24701.19921875,24796.400390625,218074800
2024-12-30,24667.099609375,24691.5,24491.5,24620.599609375,201541100
2024-12-31,24651.5,24767.80078125,24651.5,24727.900390625,154427000
2025-01-02,24821.19921875,25003.19921875,24777.099609375,24898.0,215089400
2025-01-03,24940.0,25086.0,24940.0,25073.5,186569100
2025-01-06,25169.0,25222.400390625,24967.900390625,24999.80078125,239976800
2025-01-07,25059.900390625,25197.0,24863.900390625,24929.900390625,237759800
2025-01-08,24930.0,25061.599609375,24856.19921875,25051.69921875,249050200
2025-01-09,25040.099609375,25100.19921875,25025.099609375,25073.400390625,102055300
2025-01-10,25003.400390625,25003.400390625,24693.80078125,24767.69921875,286998300
2025-01-13,24629.099609375,24668.099609375,24519.80078125,24536.30078125,243466400
2025-01-14,24566.400390625,24623.19921875,24469.900390625,24588.599609375,226054200
2025-01-15,24733.400390625,24879.19921875,24733.400390625,24789.30078125,214065500
2025-01-16,24826.19921875,24884.19921875,24771.900390625,24846.19921875,231750100
2025-01-17,24931.19921875,25088.0,24931.19921875,25067.900390625,216651200
2025-01-20,25064.30078125,25245.80078125,25064.30078125,25130.80078125,51725900
2025-01-21,25167.30078125,25316.099609375,25134.099609375,25281.599609375,227097500
2025-01-22,25315.19921875,25368.900390625,25281.19921875,25311.5,204134500
2025-01-23,25308.19921875,25441.099609375,25308.19921875,25434.099609375,201243100
2025-01-24,25442.599609375,25500.80078125,25415.400390625,25468.5,191948400
2025-01-27,25347.900390625,25347.900390625,25204.099609375,25289.19921875,232863700
2025-01-28,25322.30078125,25425.900390625,25277.099609375,25419.5,202058100
2025-01-29,25411.599609375,25554.30078125,25361.30078125,25473.30078125,182757300
2025-01-30,25549.900390625,25875.599609375,25549.900390625,25808.30078125,225807000
2025-01-31,25822.80078125,25869.80078125,25526.0,25533.099609375,249261900
2025-02-03,25139.400390625,25368.900390625,24742.900390625,25241.80078125,322868900
2025-02-04,25270.30078125,25446.19921875,25259.400390625,25279.400390625,241818100
2025-02-05,25312.80078125,25571.099609375,25307.30078125,25569.80078125,253026000
2025-02-06,25611.0,25669.80078125,25402.80078125,25534.5,242542000
2025-02-07,25544.599609375,25587.5,25380.400390625,25442.900390625,238132400
2025-02-10,25562.80078125,25720.599609375,25562.80078125,25658.900390625,275555500
2025-02-11,25634.30078125,25672.900390625,25480.30078125,25631.80078125,224685900
2025-02-12,25503.30078125,25625.30078125,25453.900390625,25563.099609375,210483500
2025-02-13,25579.30078125,25713.30078125,25579.30078125,25698.5,203033900
2025-02-14,25700.900390625,25701.30078125,25470.80078125,25483.19921875,226493100
2025-02-18,25510.900390625,25668.900390625,25424.0,25648.80078125,289906600
2025-02-19,25605.69921875,25635.5,25439.400390625,25626.19921875,233785200
2025-02-20,25617.19921875,25632.599609375,25436.900390625,25514.099609375,267026600
2025-02-21,25538.80078125,25538.80078125,25126.69921875,25147.0,263242700
2025-02-24,25157.5,25255.900390625,25020.0,25151.30078125,247217200
2025-02-25,25147.0,25258.30078125,24946.099609375,25204.0,292375600
2025-02-26,25240.80078125,25441.69921875,25208.69921875,25328.400390625,228348000
2025-02-27,25366.19921875,25417.5,25128.19921875,25128.19921875,275138100
2025-02-28,25096.19921875,25393.69921875,25012.80078125,25393.5,450777100
2025-03-03,25411.599609375,25559.5,24885.69921875,25001.599609375,340862200
2025-03-04,24862.19921875,24862.19921875,24344.80078125,24572.0,350240700
2025-03-05,24555.900390625,24881.80078125,24549.0,24870.80078125,323156900
2025-03-06,24735.0,24828.400390625,24476.5,24584.0,332961300
2025-03-07,24547.19921875,24825.400390625,24458.5,24758.80078125,301444800
2025-03-10,24601.30078125,24601.30078125,24250.0,24380.69921875,459731100
2025-03-11,24363.0,24493.5,24155.599609375,24248.19921875,365186900
2025-03-12,24334.0,24516.30078125,24227.80078125,24423.30078125,332655500
2025-03-13,24375.099609375,24467.599609375,24145.599609375,24203.19921875,343747400
2025-03-14,24301.69921875,24565.400390625,24293.19921875,24553.400390625,262196500
2025-03-17,24550.099609375,24806.80078125,24550.099609375,24785.099609375,331049100
2025-03-18,24792.5,24792.5,24572.30078125,24706.099609375,246983500
2025-03-19,24724.099609375,25115.5,24724.099609375,25069.19921875,230910800
2025-03-20,24992.099609375,25175.0,24923.099609375,25060.19921875,224988600
2025-03-21,25001.80078125,25001.80078125,24782.5,24968.5,481351300
2025-03-24,25060.19921875,25357.80078125,25060.19921875,25304.099609375,307770500
2025-03-25,25346.400390625,25454.900390625,25318.30078125,25339.5,257341600
2025-03-26,25356.30078125,25432.80078125,25106.400390625,25161.099609375,212749600
2025-03-27,25132.19921875,25205.599609375,25023.80078125,25161.099609375,214047400
2025-03-28,25100.80078125,25100.80078125,24752.599609375,24759.19921875,281350400
2025-03-31,24650.099609375,24997.19921875,24534.400390625,24917.5,278912400
2025-04-01,24909.599609375,25072.400390625,24735.5,25033.30078125,230398300
2025-04-02,24941.400390625,25307.19921875,24812.599609375,25307.19921875,219965200
2025-04-03,24844.599609375,24844.599609375,24313.099609375,24335.80078125,340850800
2025-04-04,24118.19921875,24118.19921875,22988.30078125,23193.5,473362500
2025-04-07,22959.400390625,23477.80078125,22227.69921875,22859.5,439793300
2025-04-08,23159.599609375,23393.80078125,22314.0,22506.900390625,386919300
2025-04-09,22440.599609375,23805.5,22228.0,23727.0,435947900
2025-04-10,23596.900390625,23596.900390625,22703.400390625,23014.900390625,320205200
2025-04-11,23049.80078125,23645.0,23038.69921875,23587.80078125,298060700
2025-04-14,23710.099609375,23949.599609375,23668.19921875,23866.5,265948100
2025-04-15,23888.099609375,24105.099609375,23888.099609375,24067.900390625,246121600
2025-04-16,24061.900390625,24227.400390625,23905.099609375,24106.80078125,262243700
2025-04-17,24118.099609375,24307.0,24058.30078125,24192.80078125,251010200
2025-04-21,24170.30078125,24173.30078125,23820.5,24008.900390625,205181800
2025-04-22,24115.30078125,24404.69921875,24115.30078125,24306.0,250029500
2025-04-23,24433.30078125,24671.69921875,24433.30078125,24472.69921875,238730600
2025-04-24,24492.69921875,24727.5,24464.599609375,24727.5,224419200
2025-04-25,24669.69921875,24719.0,24602.19921875,24710.5,214234300
2025-04-28,24701.69921875,24845.5,24701.69921875,24798.599609375,224287200
2025-04-29,24766.400390625,24910.0,24743.69921875,24874.5,199905200
2025-04-30,24749.30078125,24843.599609375,24503.599609375,24841.69921875,271264200
2025-05-01,24854.30078125,24961.80078125,24750.19921875,24795.599609375,213319000
2025-05-02,24929.599609375,25032.69921875,24861.5,25031.5,208379000
2025-05-05,24992.400390625,25065.599609375,24903.599609375,24953.5,206754300
2025-05-06,24941.30078125,25025.099609375,24865.5,24974.69921875,259503800
2025-05-07,24978.900390625,25162.400390625,24971.900390625,25161.19921875,272414400
2025-05-08,25143.30078125,25376.19921875,25143.30078125,25254.099609375,296047700
2025-05-09,25317.099609375,25423.0,25225.0,25357.69921875,272247300
2025-05-12,25444.69921875,25731.0,25444.69921875,25532.19921875,395734600
2025-05-13,25578.400390625,25699.19921875,25578.400390625,25616.900390625,264169400
2025-05-14,25606.30078125,25706.19921875,25548.0,25692.5,239029300
2025-05-15,25684.5,25898.099609375,25672.0,25897.5,273126400
2025-05-16,25878.0,25992.900390625,25834.0,25971.900390625,253501900
2025-05-20,25950.69921875,26117.099609375,25950.69921875,26055.599609375,279199200
2025-05-21,26013.30078125,26013.30078125,25779.19921875,25839.19921875,260043400
2025-05-22,25856.400390625,25943.5,25764.80078125,25854.0,250168400
2025-05-23,25784.599609375,25926.80078125,25724.69921875,25880.0,210950300
2025-05-26,25942.69921875,26110.599609375,25942.69921875,26098.400390625,59828500
2025-05-27,26067.69921875,26300.69921875,26067.69921875,26269.0,289380100
2025-05-28,26278.900390625,26336.30078125,26239.80078125,26283.5,252953300
2025-05-29,26325.599609375,26385.400390625,26163.400390625,26210.599609375,222482400
2025-05-30,26176.099609375,26198.80078125,26024.400390625,26175.099609375,466986500
2025-06-02,26184.400390625,26417.5,26166.599609375,26389.0,309638300
2025-06-03,26376.5,26463.900390625,26305.099609375,26426.599609375,274196000
2025-06-04,26438.599609375,26451.099609375,26279.69921875,26329.0,236078700
2025-06-05,26369.30078125,26425.69921875,26317.0,26342.30078125,269779600
2025-06-06,26432.19921875,26519.599609375,26389.900390625,26429.099609375,260528100
2025-06-09,26411.0,26464.5,26327.69921875,26375.80078125,297189900
2025-06-10,26391.599609375,26476.69921875,26349.0,26426.30078125,282387900
2025-06-11,26471.400390625,26586.80078125,26466.599609375,26524.19921875,282010700
2025-06-12,26516.30078125,26615.80078125,26466.5,26615.80078125,258764900
2025-06-13,26555.599609375,26597.599609375,26458.400390625,26504.400390625,344873000
2025-06-16,26535.80078125,26681.69921875,26533.30078125,26568.599609375,336369300
2025-06-17,26554.599609375,26592.30078125,26463.19921875,26541.400390625,266053700
2025-06-18,26555.5,26639.0,26538.599609375,26559.900390625,246676400
2025-06-19,26520.900390625,26527.0,26442.599609375,26503.30078125,49472100
2025-06-20,26603.30078125,26665.0,26450.599609375,26497.599609375,503992700
2025-06-23,26484.5,26679.5,26484.5,26609.400390625,308416400
2025-06-24,26610.80078125,26780.19921875,26565.80078125,26718.599609375,276580400
2025-06-25,26713.19921875,26713.19921875,26546.69921875,26566.30078125,237801300
2025-06-26,26575.599609375,26752.0,26552.19921875,26752.0,245526400
2025-06-27,26703.69921875,26806.599609375,26574.0,26692.30078125,309773400
2025-06-30,26733.0,26857.099609375,26660.5,26857.099609375,256419400
2025-07-02,26849.599609375,26893.80078125,26762.900390625,26869.69921875,267379900
2025-07-03,26888.69921875,27039.30078125,26878.30078125,27034.30078125,165784400
2025-07-04,27011.30078125,27076.80078125,26987.900390625,27050.900390625,38494700
2025-07-07,27029.400390625,27100.19921875,26964.0,27020.30078125,299306600
2025-07-08,27033.30078125,27070.19921875,26861.0,26903.599609375,325494600
2025-07-09,26926.099609375,27018.5,26908.30078125,26972.30078125,226394100
2025-07-10,26980.69921875,27120.0,26918.80078125,27082.30078125,271236700
2025-07-11,27042.900390625,27044.0,26928.099609375,27023.30078125,221467900
2025-07-14,27035.19921875,27219.30078125,27001.19921875,27198.900390625,222940900
2025-07-15,27210.599609375,27239.5,27017.80078125,27054.099609375,220698100
2025-07-16,27074.400390625,27159.900390625,26923.400390625,27153.0,213116600
2025-07-17,27190.19921875,27422.400390625,27146.0,27386.900390625,222730400
2025-07-18,27413.599609375,27422.099609375,27289.19921875,27314.0,192406300
2025-07-21,27350.900390625,27448.5,27303.19921875,27317.0,218636700
2025-07-22,27304.80078125,27396.5,27270.5,27364.400390625,240118600
2025-07-23,27354.69921875,27462.80078125,27354.69921875,27416.400390625,211667500
2025-07-24,27407.099609375,27479.0,27321.400390625,27372.30078125,227503500
2025-07-25,27377.0,27516.0,27364.599609375,27494.400390625,191524300
2025-07-28,27493.099609375,27493.099609375,27351.30078125,27405.400390625,205699100
2025-07-29,27434.80078125,27544.599609375,27434.80078125,27539.900390625,201499500
2025-07-30,27525.80078125,27581.19921875,27290.0,27370.0,211185700
2025-07-31,27388.900390625,27481.099609375,27218.599609375,27259.80078125,236411000
2025-08-01,27171.69921875,27171.69921875,26846.69921875,27020.400390625,224548300
2025-08-05,27254.30078125,27575.30078125,27254.30078125,27570.099609375,282282500
2025-08-06,27800.5,27955.599609375,27800.5,27920.900390625,261123900
2025-08-07,27977.80078125,27977.80078125,27683.0,27761.30078125,222711100
2025-08-08,27792.5,27869.900390625,27739.80078125,27758.69921875,229789800
2025-08-11,27731.099609375,27841.400390625,27731.099609375,27775.19921875,219844100
2025-08-12,27816.0,27954.0,27816.0,27921.30078125,204006700
2025-08-13,27976.599609375,28063.69921875,27942.0,27993.400390625,228308900
2025-08-14,27942.599609375,27960.69921875,27836.400390625,27916.0,206508300
2025-08-15,27930.599609375,27932.099609375,27850.80078125,27905.5,207135100
2025-08-18,27887.30078125,27922.900390625,27840.900390625,27922.900390625,211170700
2025-08-19,27921.599609375,27998.30078125,27816.19921875,27823.900390625,189729900
2025-08-20,27821.30078125,27913.80078125,27802.099609375,27878.80078125,215029900
2025-08-21,27858.599609375,28063.5,27845.5,28055.400390625,208913900
2025-08-22,28079.5,28394.599609375,28079.5,28333.099609375,303570000
2025-08-25,28313.69921875,28313.69921875,28138.69921875,28169.900390625,238288800
2025-08-26,28173.900390625,28346.599609375,28159.599609375,28339.900390625,380689500
2025-08-27,28352.5,28468.30078125,28352.5,28433.0,251914200
2025-08-28,28505.099609375,28530.19921875,28349.599609375,28434.80078125,203072100
2025-08-29,28416.400390625,28607.30078125,28370.900390625,28564.5,249046500
2025-09-02,28497.400390625,28617.599609375,28370.099609375,28615.599609375,246992600
2025-09-03,28667.900390625,28761.900390625,28656.900390625,28751.400390625,235955700
2025-09-04,28761.900390625,28924.30078125,28734.900390625,28915.900390625,215745900
2025-09-05,29002.80078125,29115.400390625,28868.0,29050.599609375,245660000
2025-09-08,29070.19921875,29102.099609375,28893.900390625,29027.69921875,285660000
2025-09-09,29018.0,29123.099609375,29018.0,29063.0,278823600
2025-09-10,29108.5,29218.30078125,29099.900390625,29179.400390625,287547500
2025-09-11,29192.400390625,29418.80078125,29178.599609375,29407.900390625,256899600
2025-09-12,29390.69921875,29421.19921875,29254.400390625,29283.80078125,218533800
2025-09-15,29302.099609375,29432.5,29241.80078125,29431.0,307016200
2025-09-16,29429.5,29429.5,29247.599609375,29315.19921875,318858700
2025-09-17,29289.099609375,29465.099609375,29201.900390625,29321.69921875,260946900
2025-09-18,29347.0,29504.19921875,29319.900390625,29453.5,219478600
2025-09-19,29620.0,29791.5,29531.5,29768.400390625,812397000
2025-09-22,29791.0,29990.69921875,29747.900390625,29959.0,352957600
2025-09-23,30005.69921875,30066.599609375,29811.69921875,29815.599609375,296641400
2025-09-24,29865.0,30023.099609375,29755.19921875,29757.0,312079700
2025-09-25,29661.599609375,29768.30078125,29544.80078125,29732.0,293274800
2025-09-26,29778.400390625,29864.19921875,29739.19921875,29761.30078125,297599800
2025-09-29,29856.5,29980.5,29856.5,29971.900390625,264613400
2025-09-30,29930.69921875,30049.80078125,29837.30078125,30022.80078125,258525200
2025-10-01,30006.400390625,30182.599609375,30006.400390625,30107.69921875,227878300
2025-10-02,30172.80078125,30183.099609375,29903.099609375,30160.599609375,272062800
2025-10-03,30205.099609375,30490.0,30205.099609375,30471.69921875,279826500
2025-10-06,30635.900390625,30687.0,30479.099609375,30531.900390625,263418200
2025-10-07,30571.099609375,30612.099609375,30278.19921875,30351.69921875,249223800
2025-10-08,30492.19921875,30521.0,30365.80078125,30502.0,292002200
2025-10-09,30545.0,30550.19921875,30165.0,30270.0,275008600
2025-10-10,30324.19921875,30358.69921875,29842.0,29850.900390625,314817500
2025-10-14,29907.900390625,30478.0,29907.900390625,30353.599609375,345275800
2025-10-15,30493.099609375,30808.099609375,30470.80078125,30637.099609375,280486500
2025-10-16,30749.69921875,30790.599609375,30375.0,30458.80078125,276484000
2025-10-17,30338.80078125,30338.80078125,30008.0,30108.5,282271000
2025-10-20,30265.400390625,30439.099609375,30265.400390625,30416.400390625,229130400
2025-10-21,30214.099609375,30214.099609375,29837.599609375,29888.80078125,245603000
2025-10-22,29818.19921875,30036.900390625,29802.5,29983.0,270038700
2025-10-23,30097.5,30266.5,30094.900390625,30186.30078125,255404100
2025-10-24,30248.69921875,30411.30078125,30248.69921875,30353.099609375,212699600
2025-10-27,30315.599609375,30386.599609375,30087.5,30275.80078125,276258400
2025-10-28,30296.69921875,30490.0,30296.69921875,30419.69921875,241969100
2025-10-29,30495.400390625,30495.400390625,30051.30078125,30144.80078125,260738400
2025-10-30,30102.0,30303.099609375,30077.69921875,30179.0,242639000
2025-10-31,30274.400390625,30314.599609375,30120.599609375,30260.69921875,280312100
2025-11-03,30292.099609375,30294.400390625,30029.400390625,30275.099609375,264274200
2025-11-04,29959.19921875,30026.19921875,29749.5,29777.80078125,242806300
2025-11-05,29827.80078125,30181.19921875,29827.80078125,30103.5,282495800
2025-11-06,30111.5,30117.69921875,29815.099609375,29868.599609375,264378600
2025-11-07,29765.19921875,29912.19921875,29530.900390625,29912.19921875,297981000
2025-11-10,30085.0,30354.19921875,30085.0,30316.599609375,286689900
2025-11-11,30323.099609375,30431.30078125,30258.19921875,30409.30078125,201509000
2025-11-12,30475.30078125,30863.30078125,30475.30078125,30827.599609375,285848300
2025-11-13,30779.19921875,30788.80078125,30164.900390625,30253.599609375,296062200
2025-11-14,30104.80078125,30375.5,29828.5,30326.5,316911300
2025-11-17,30278.400390625,30353.099609375,29940.5,30076.19921875,314802500
2025-11-18,29969.69921875,30140.400390625,29829.400390625,30036.5,280541100
2025-11-19,30106.0,30292.80078125,30067.69921875,30278.400390625,251813300
2025-11-20,30479.900390625,30632.80078125,29898.5,29906.599609375,248350800
2025-11-21,29933.19921875,30242.5,29841.80078125,30160.69921875,266881500
2025-11-24,30194.599609375,30614.5,30154.5,30604.400390625,453168900
2025-11-25,30624.0,30924.099609375,30572.0,30900.69921875,282654100
2025-11-26,30958.19921875,31215.5,30958.19921875,31180.30078125,234778200
2025-11-27,31165.30078125,31226.69921875,31158.80078125,31216.19921875,34506200
2025-11-28,31233.900390625,31411.0,31151.69921875,31382.80078125,207817800
