timestamp,open,high,low,close,volume
2024-06-20,19962.970703125,19979.9296875,19685.029296875,19752.30078125,6289300000
2024-06-21,19722.369140625,19801.970703125,19643.51953125,19700.4296875,8589160000
2024-06-24,19648.23046875,19723.19921875,19472.529296875,19474.619140625,5503210000
2024-06-25,19555.83984375,19712.419921875,19523.509765625,19701.130859375,4848280000
2024-06-26,19671.0703125,19763.55078125,19654.1796875,19751.05078125,5294310000
2024-06-27,19740.51953125,19850.810546875,19701.33984375,19789.029296875,5382060000
2024-06-28,19817.0,20017.7109375,19665.849609375,19682.869140625,8960940000
2024-07-01,19720.109375,19827.75,19577.5390625,19812.220703125,5189990000
2024-07-02,19746.220703125,20014.919921875,19741.810546875,20011.890625,4526550000
2024-07-03,19995.279296875,20186.630859375,19995.279296875,20186.630859375,3713960000
2024-07-05,20224.130859375,20407.0,20201.5,20391.970703125,4851000000
2024-07-08,20393.890625,20455.380859375,20363.369140625,20439.5390625,5286260000
2024-07-09,20504.169921875,20543.900390625,20395.5703125,20453.01953125,4839140000
2024-07-10,20533.26953125,20690.970703125,20479.939453125,20675.380859375,5228240000
2024-07-11,20661.41015625,20672.099609375,20165.0,20211.359375,6366620000
2024-07-12,20226.23046875,20526.080078125,20217.990234375,20331.490234375,5845930000
2024-07-15,20401.01953125,20585.169921875,20304.529296875,20386.880859375,5450350000
2024-07-16,20441.529296875,20477.0,20266.509765625,20398.619140625,5812930000
2024-07-17,20041.310546875,20080.26953125,19793.75,19799.140625,6007280000
2024-07-18,19936.240234375,19947.98046875,19575.7890625,19705.08984375,5977260000
2024-07-19,19687.80078125,19784.48046875,19479.380859375,19522.619140625,4992930000
2024-07-22,19751.01953125,19861.720703125,19638.369140625,19822.869140625,5093620000
2024-07-23,19783.330078125,19904.599609375,19736.220703125,19754.33984375,4938000000
2024-07-24,19475.66015625,19482.55078125,19005.470703125,19032.390625,6735560000
2024-07-25,19041.150390625,19227.19921875,18721.7109375,18830.580078125,6114350000
2024-07-26,18990.19921875,19142.6796875,18899.310546875,19023.66015625,5281560000
2024-07-29,19122.4296875,19224.58984375,18974.509765625,19059.490234375,4897230000
2024-07-30,19129.560546875,19165.419921875,18667.220703125,18796.26953125,5564310000
2024-07-31,19222.849609375,19426.619140625,19162.91015625,19362.4296875,6292560000
2024-08-01,19375.970703125,19538.970703125,18737.08984375,18890.390625,6664550000
2024-08-02,18494.240234375,18628.779296875,18263.5,18440.849609375,6313870000
2024-08-05,17444.400390625,18169.490234375,17435.390625,17895.16015625,6852190000
2024-08-06,17961.44921875,18368.6796875,17858.8203125,18077.919921875,5908930000
2024-08-07,18345.44921875,18445.75,17851.080078125,17867.369140625,5913620000
2024-08-08,18102.05078125,18445.41015625,17965.0703125,18413.8203125,5815880000
2024-08-09,18373.890625,18567.630859375,18313.779296875,18513.099609375,5783410000
2024-08-12,18548.23046875,18665.75,18433.609375,18542.029296875,4890850000
2024-08-13,18724.83984375,19013.009765625,18723.740234375,19006.4296875,5469160000
2024-08-14,19043.759765625,19103.0,18837.099609375,19022.6796875,4985480000
2024-08-15,19251.859375,19502.919921875,19239.939453125,19490.150390625,5478170000
2024-08-16,19393.73046875,19561.240234375,19376.720703125,19508.51953125,5138150000
2024-08-19,19521.9296875,19767.4296875,19445.099609375,19766.490234375,5564300000
2024-08-20,19736.349609375,19835.380859375,19652.1796875,19719.8203125,5305260000
2024-08-21,19758.470703125,19885.33984375,19690.640625,19824.83984375,4765150000
2024-08-22,19911.279296875,19938.890625,19459.859375,19491.83984375,5065360000
2024-08-23,19669.779296875,19818.400390625,19526.630859375,19720.869140625,5380810000
2024-08-26,19679.240234375,19726.900390625,19437.33984375,19516.439453125,5110940000
2024-08-27,19450.5703125,19617.919921875,19369.529296875,19581.51953125,4362380000
2024-08-28,19567.44921875,19587.0390625,19221.48046875,19350.779296875,5211920000
2024-08-29,19425.279296875,19622.73046875,19281.650390625,19325.44921875,5727780000
2024-08-30,19506.26953125,19582.169921875,19326.619140625,19574.640625,5531150000
2024-09-03,19438.109375,19438.109375,18869.80078125,18958.740234375,5813970000
2024-09-04,18832.640625,19070.8203125,18808.759765625,18921.400390625,5011820000
2024-09-05,18864.419921875,19102.359375,18806.830078125,18930.330078125,4983030000
2024-09-06,18903.029296875,18930.76953125,18400.970703125,18421.310546875,5549030000
2024-09-09,18579.80078125,18693.859375,18469.400390625,18660.779296875,5132150000
2024-09-10,18722.150390625,18845.740234375,18570.669921875,18829.140625,4963740000
2024-09-11,18866.0,19266.390625,18531.580078125,19237.30078125,6086930000
2024-09-12,19236.419921875,19456.41015625,19166.80078125,19423.0703125,4983120000
2024-09-13,19396.099609375,19556.80078125,19384.689453125,19514.58984375,4802880000
2024-09-16,19412.7890625,19446.060546875,19294.1796875,19423.060546875,4675530000
2024-09-17,19539.75,19596.33984375,19337.119140625,19432.400390625,4959520000
2024-09-18,19478.509765625,19643.509765625,19330.810546875,19344.490234375,5611630000
2024-09-19,19798.7109375,19951.7890625,19723.939453125,19839.830078125,5574650000
2024-09-20,19816.2890625,19845.69921875,19632.73046875,19791.490234375,9914480000
2024-09-23,19848.7109375,19892.779296875,19797.8203125,19852.19921875,5237310000
2024-09-24,19917.560546875,19984.470703125,19739.669921875,19944.83984375,5347580000
2024-09-25,19922.279296875,20043.4296875,19921.220703125,19972.609375,4858060000
2024-09-26,20273.30078125,20273.30078125,19966.990234375,20115.5390625,5669210000
2024-09-27,20147.279296875,20152.529296875,19964.130859375,20008.619140625,5367890000
2024-09-30,19959.259765625,20072.4296875,19852.849609375,20060.689453125,5846150000
2024-10-01,20046.060546875,20056.19921875,19622.2890625,19773.30078125,5879980000
2024-10-02,19725.94921875,19876.69921875,19630.91015625,19802.58984375,5489040000
2024-10-03,19712.330078125,19902.69921875,19688.220703125,19793.33984375,5208990000
2024-10-04,20025.16015625,20045.689453125,19829.490234375,20035.01953125,5136070000
2024-10-07,19954.66015625,19990.119140625,19763.0390625,19800.740234375,5240320000
2024-10-08,19902.2109375,20132.669921875,19881.080078125,20107.779296875,5566510000
2024-10-09,20097.560546875,20284.419921875,20047.859375,20268.859375,5228670000
2024-10-10,20165.25,20314.240234375,20117.19921875,20241.759765625,5855390000
2024-10-11,20154.83984375,20313.19921875,20142.1796875,20271.970703125,5140440000
2024-10-14,20366.060546875,20493.900390625,20355.060546875,20439.05078125,4894710000
2024-10-15,20442.76953125,20484.310546875,20083.560546875,20159.830078125,6522700000
2024-10-16,20172.869140625,20200.58984375,20036.73046875,20174.05078125,5257570000
2024-10-17,20375.2890625,20377.650390625,20186.4296875,20190.419921875,5806860000
2024-10-18,20288.48046875,20360.2890625,20273.55078125,20324.0390625,5090190000
2024-10-21,20280.490234375,20386.6796875,20193.029296875,20361.470703125,6092180000
2024-10-22,20256.970703125,20437.9296875,20218.849609375,20390.4609375,6407180000
2024-10-23,20303.55078125,20312.779296875,19934.919921875,20066.9609375,6245610000
2024-10-24,20197.619140625,20256.380859375,20116.880859375,20232.869140625,5761280000
2024-10-25,20354.91015625,20552.8203125,20322.25,20352.01953125,6100040000
2024-10-28,20455.009765625,20470.4296875,20344.8203125,20351.0703125,5641660000
2024-10-29,20369.080078125,20600.099609375,20294.580078125,20550.650390625,6881170000
2024-10-30,20510.919921875,20559.51953125,20378.75,20387.69921875,6514690000
2024-10-31,20227.189453125,20227.189453125,19880.259765625,19890.419921875,6411940000
2024-11-01,19955.830078125,20162.5390625,19950.990234375,20033.140625,5896470000
2024-11-04,20011.55078125,20106.990234375,19898.5703125,19963.599609375,5762320000
2024-11-05,20042.9296875,20249.2109375,20042.9296875,20227.4609375,7060340000
2024-11-06,20571.2890625,20807.029296875,20526.640625,20781.330078125,8138050000
2024-11-07,20896.41015625,21132.80078125,20896.41015625,21101.5703125,9232670000
2024-11-08,21083.580078125,21155.0,21050.3203125,21117.1796875,7316010000
2024-11-11,21171.240234375,21182.029296875,20993.48046875,21106.58984375,8087930000
2024-11-12,21105.490234375,21144.669921875,20946.740234375,21070.7890625,7816410000
2024-11-13,21049.66015625,21154.939453125,20955.240234375,21036.16015625,9623670000
2024-11-14,21052.0703125,21067.66015625,20864.01953125,20896.669921875,8680480000
2024-11-15,20679.98046875,20684.560546875,20315.080078125,20394.130859375,8002270000
2024-11-18,20450.2109375,20622.279296875,20401.259765625,20539.189453125,8455360000
2024-11-19,20435.6796875,20696.470703125,20423.30078125,20684.58984375,7246610000
2024-11-20,20660.83984375,20676.5703125,20402.5390625,20667.099609375,7121670000
2024-11-21,20775.26953125,20814.9296875,20436.80078125,20740.779296875,7492540000
2024-11-22,20737.490234375,20797.240234375,20655.720703125,20776.23046875,6575820000
2024-11-25,20918.759765625,20998.490234375,20712.380859375,20804.890625,7932980000
2024-11-26,20871.55078125,20944.900390625,20832.400390625,20922.900390625,6411770000
2024-11-27,20852.4296875,20853.080078125,20615.419921875,20744.490234375,5619090000
2024-11-29,20771.01953125,20956.310546875,20751.9609375,20930.369140625,4042550000
2024-12-02,20971.759765625,21201.029296875,20971.759765625,21164.599609375,6370530000
2024-12-03,21106.509765625,21235.7890625,21081.810546875,21229.3203125,6005160000
2024-12-04,21361.810546875,21498.439453125,21340.83984375,21492.359375,7870030000
2024-12-05,21488.51953125,21517.490234375,21411.529296875,21425.220703125,7229510000
2024-12-06,21458.580078125,21626.310546875,21449.619140625,21622.25,6787610000
2024-12-09,21573.759765625,21609.990234375,21400.76953125,21440.8203125,7884620000
2024-12-10,21492.509765625,21567.01953125,21313.26953125,21368.1796875,6843850000
2024-12-11,21540.380859375,21784.7109375,21533.890625,21763.98046875,6639720000
2024-12-12,21652.849609375,21715.830078125,21596.669921875,21615.26953125,7047550000
2024-12-13,21789.650390625,21886.740234375,21646.08984375,21780.25,6028250000
2024-12-16,21891.359375,22133.220703125,21879.740234375,22096.66015625,8855040000
2024-12-17,22003.640625,22062.0,21921.2109375,22001.080078125,9534350000
2024-12-18,21979.529296875,22038.080078125,21146.830078125,21209.3203125,9996120000
2024-12-19,21358.7890625,21413.740234375,21093.4609375,21110.509765625,8029590000
2024-12-20,20939.640625,21540.3203125,20913.720703125,21289.150390625,10962450000
2024-12-23,21364.259765625,21510.08984375,21224.26953125,21503.169921875,6820720000
2024-12-24,21564.369140625,21797.650390625,21558.970703125,21797.650390625,4739190000
2024-12-26,21733.98046875,21837.69921875,21645.619140625,21768.310546875,6467910000
2024-12-27,21633.099609375,21642.259765625,21292.189453125,21473.01953125,7765120000
2024-12-30,21189.099609375,21346.060546875,21046.630859375,21197.08984375,8384090000
2024-12-31,21256.01953125,21276.140625,20979.51953125,21012.169921875,8873030000
2025-01-02,21120.05078125,21236.58984375,20800.5,20975.619140625,8737550000
2025-01-03,21096.7890625,21359.630859375,21075.890625,21326.16015625,8214050000
2025-01-06,21551.1796875,21703.490234375,21462.51953125,21559.5,9586840000
2025-01-07,21619.890625,21621.25,21101.08984375,21173.0390625,13371130000
2025-01-08,21156.759765625,21242.609375,20992.080078125,21180.970703125,8851720000
2025-01-10,21012.2890625,21015.509765625,20718.779296875,20847.580078125,8608880000
2025-01-13,20593.650390625,20797.099609375,20538.330078125,20784.720703125,7830760000
2025-01-14,20896.359375,20969.51953125,20622.720703125,20757.41015625,7168110000
2025-01-15,21067.810546875,21286.009765625,21024.26953125,21237.849609375,7260250000
2025-01-16,21324.98046875,21330.58984375,21087.849609375,21091.25,7085990000
2025-01-17,21461.900390625,21515.759765625,21334.630859375,21441.16015625,7996360000
2025-01-21,21557.8203125,21620.23046875,21379.060546875,21566.509765625,8015780000
2025-01-22,21756.23046875,21943.0390625,21756.23046875,21853.0,7219060000
2025-01-23,21737.240234375,21900.9296875,21722.0390625,21900.9296875,6837700000
2025-01-24,21915.48046875,21945.48046875,21709.060546875,21774.009765625,7708150000
2025-01-27,21000.169921875,21292.5390625,20974.900390625,21127.279296875,8870200000
2025-01-28,21186.080078125,21500.73046875,21043.130859375,21463.0390625,7121740000
2025-01-29,21473.009765625,21477.880859375,21251.80078125,21411.4609375,6497710000
2025-01-30,21519.810546875,21623.44921875,21308.689453125,21508.119140625,6679500000
2025-01-31,21661.560546875,21846.009765625,21425.7890625,21478.05078125,7947370000
2025-02-03,21084.640625,21406.580078125,21004.349609375,21297.580078125,8272460000
2025-02-04,21319.580078125,21582.400390625,21308.240234375,21566.919921875,6477050000
2025-02-05,21453.869140625,21662.98046875,21408.640625,21658.16015625,6712220000
2025-02-06,21674.169921875,21776.080078125,21618.25,21774.0703125,6642100000
2025-02-07,21776.279296875,21869.3203125,21465.4609375,21491.310546875,7748940000
2025-02-10,21670.060546875,21793.130859375,21645.169921875,21756.73046875,9535440000
2025-02-11,21629.109375,21776.25,21625.509765625,21693.51953125,9269380000
2025-02-12,21475.41015625,21745.66015625,21454.189453125,21719.259765625,7946550000
2025-02-13,21786.16015625,22038.150390625,21758.0390625,22030.7109375,8414510000
2025-02-14,22038.609375,22139.4296875,22010.349609375,22114.689453125,7995720000
2025-02-18,22176.009765625,22191.369140625,22029.580078125,22164.609375,8683170000
2025-02-19,22121.73046875,22222.609375,22045.75,22175.599609375,8171530000
2025-02-20,22132.7109375,22148.439453125,21878.75,22068.060546875,7329270000
2025-02-21,22110.5390625,22115.2109375,21597.16015625,21614.080078125,8461020000
2025-02-24,21669.359375,21727.580078125,21341.9609375,21352.080078125,7414760000
2025-02-25,21318.76953125,21326.810546875,20930.580078125,21087.25,7991440000
2025-02-26,21170.509765625,21350.51953125,21012.619140625,21132.919921875,7034450000
2025-02-27,21281.359375,21323.91015625,20540.6796875,20550.94921875,7700290000
2025-02-28,20518.650390625,20900.76953125,20407.44921875,20884.41015625,8247520000
2025-03-03,20989.580078125,21073.80078125,20279.5,20425.580078125,8170140000
2025-03-04,20281.880859375,20688.4609375,20034.6796875,20352.529296875,8469180000
2025-03-05,20363.220703125,20688.720703125,20182.5703125,20628.4609375,7048430000
2025-03-06,20231.740234375,20473.41015625,19968.560546875,20052.630859375,7686200000
2025-03-07,20015.619140625,20253.220703125,19736.810546875,20201.369140625,8135420000
2025-03-10,19826.9609375,19867.080078125,19243.310546875,19430.94921875,8636040000
2025-03-11,19405.51953125,19659.4296875,19180.560546875,19376.9609375,9177320000
2025-03-12,19663.390625,19756.08984375,19375.25,19596.01953125,7746430000
2025-03-13,19534.369140625,19558.560546875,19152.5703125,19225.48046875,7147050000
2025-03-14,19458.890625,19729.2109375,19436.0390625,19704.640625,7093850000
2025-03-17,19670.689453125,19943.810546875,19622.470703125,19812.240234375,6306340000
2025-03-18,19657.099609375,19676.05078125,19397.080078125,19483.359375,6450530000
2025-03-19,19576.3203125,19921.619140625,19497.7890625,19736.66015625,6302310000
2025-03-20,19558.279296875,19888.849609375,19549.310546875,19677.609375,6098330000
2025-03-21,19466.439453125,19767.98046875,19409.1796875,19753.970703125,8837930000
2025-03-24,20041.2109375,20208.83984375,20024.970703125,20180.44921875,6787790000
2025-03-25,20196.5,20292.189453125,20164.0703125,20287.830078125,6475790000
2025-03-26,20239.0390625,20270.189453125,19848.490234375,19916.990234375,9091510000
2025-03-27,19814.609375,20003.359375,19740.220703125,19798.619140625,8002470000
2025-03-28,19718.4609375,19752.44921875,19241.5390625,19281.400390625,7015410000
2025-03-31,18998.5390625,19316.060546875,18799.19921875,19278.44921875,8122180000
2025-04-01,19192.76953125,19468.619140625,19095.169921875,19436.419921875,7756540000
2025-04-02,19182.390625,19707.33984375,19157.19921875,19581.779296875,9126630000
2025-04-03,18774.150390625,18902.0703125,18502.970703125,18521.470703125,9461330000
2025-04-04,18022.16015625,18089.25,17387.830078125,17397.69921875,11038180000
2025-04-07,16771.76953125,18191.5,16542.19921875,17430.6796875,12483580000
2025-04-08,18034.4609375,18207.009765625,16850.1796875,17090.400390625,10496650000
2025-04-09,17116.529296875,19234.01953125,17082.359375,19145.060546875,13479740000
2025-04-10,18626.109375,18710.580078125,17794.5,18343.5703125,11861670000
2025-04-11,18309.2890625,18728.94921875,18153.3203125,18690.05078125,9444890000
2025-04-14,19095.490234375,19115.150390625,18614.759765625,18796.01953125,9667260000
2025-04-15,18831.98046875,19004.169921875,18754.869140625,18830.23046875,7483050000
2025-04-16,18475.759765625,18597.3203125,17995.9609375,18257.640625,7909190000
2025-04-17,18369.900390625,18401.05078125,18144.4609375,18258.08984375,7046290000
2025-04-21,18023.009765625,18043.080078125,17592.919921875,17808.30078125,6678730000
2025-04-22,18033.900390625,18396.390625,17993.240234375,18276.41015625,6981900000
2025-04-23,18870.630859375,19043.009765625,18618.890625,18693.259765625,8564870000
2025-04-24,18756.529296875,19224.80078125,18744.470703125,19214.400390625,7607400000
2025-04-25,19209.720703125,19447.560546875,19133.23046875,19432.560546875,7412930000
2025-04-28,19432.720703125,19519.330078125,19162.4609375,19427.2890625,10313290000
2025-04-29,19315.94921875,19582.76953125,19304.830078125,19544.94921875,13001930000
2025-04-30,19168.08984375,19612.759765625,19011.98046875,19571.01953125,8595330000
2025-05-01,19866.830078125,20024.48046875,19763.140625,19786.7109375,8409690000
2025-05-02,19986.609375,20176.599609375,19936.669921875,20102.609375,8180190000
2025-05-05,19928.8203125,20100.609375,19899.279296875,19967.939453125,7075320000
2025-05-06,19709.640625,19927.23046875,19659.3203125,19791.349609375,6958220000
2025-05-07,19804.5,19960.859375,19605.0703125,19867.970703125,7977870000
2025-05-08,20067.4296875,20249.759765625,19907.669921875,20063.560546875,8500390000
2025-05-09,20170.369140625,20203.580078125,19984.529296875,20061.44921875,8835140000
2025-05-12,20818.779296875,20870.119140625,20613.26953125,20868.150390625,10717670000
2025-05-13,20906.919921875,21259.390625,20891.1796875,21197.69921875,9242230000
2025-05-14,21254.470703125,21336.48046875,21199.849609375,21319.2109375,11744820000
2025-05-15,21206.73046875,21443.880859375,21168.169921875,21335.8203125,10546350000
2025-05-16,21375.630859375,21428.7890625,21246.419921875,21427.939453125,10509820000
2025-05-19,21138.130859375,21464.560546875,21138.130859375,21447.05078125,13080030000
2025-05-20,21347.630859375,21399.990234375,21226.66015625,21367.369140625,9047100000
2025-05-21,21217.310546875,21482.98046875,21002.099609375,21080.359375,11112460000
2025-05-22,21097.4609375,21263.1796875,21046.220703125,21112.470703125,8289710000
2025-05-23,20806.369140625,21025.580078125,20777.970703125,20915.66015625,8730370000
2025-05-27,21201.44921875,21429.3203125,21145.130859375,21414.990234375,8927760000
2025-05-28,21451.689453125,21508.080078125,21296.509765625,21318.169921875,8087530000
2025-05-29,21611.5390625,21611.5390625,21260.73046875,21363.94921875,11016850000
2025-05-30,21330.849609375,21386.2890625,21032.560546875,21340.990234375,9042260000
2025-06-02,21270.5703125,21500.359375,21199.369140625,21491.75,7779940000
2025-06-03,21529.98046875,21715.9609375,21474.509765625,21662.580078125,7990230000
2025-06-04,21689.01953125,21761.369140625,21607.330078125,21721.919921875,7695660000
2025-06-05,21782.33984375,21891.890625,21472.76953125,21547.4296875,8782360000
2025-06-06,21777.5,21836.5703125,21696.689453125,21761.7890625,7291590000
2025-06-09,21779.1796875,21855.150390625,21729.30078125,21797.869140625,9538700000
2025-06-10,21819.7890625,21961.419921875,21727.33984375,21941.919921875,11221560000
2025-06-11,21994.16015625,22041.830078125,21775.26953125,21860.80078125,10214190000
2025-06-12,21826.7890625,21952.0,21807.0,21913.3203125,16308730000
2025-06-13,21675.939453125,21838.470703125,21591.109375,21631.0390625,9001850000
2025-06-16,21783.080078125,21979.76953125,21783.080078125,21937.5703125,9619130000
2025-06-17,21858.890625,21896.419921875,21680.1796875,21719.080078125,8519930000
2025-06-18,21745.5,21863.0,21660.51953125,21719.689453125,7818790000
2025-06-20,21834.490234375,21902.990234375,21552.810546875,21626.390625,9969140000
2025-06-23,21632.779296875,21871.869140625,21532.3203125,21856.330078125,9088000000
2025-06-24,22053.330078125,22220.640625,22045.630859375,22190.51953125,8330090000
2025-06-25,22279.689453125,22329.23046875,22175.080078125,22237.740234375,8256120000
2025-06-26,22328.240234375,22466.990234375,22255.26953125,22447.2890625,8383380000
2025-06-27,22484.869140625,22603.220703125,22382.7890625,22534.19921875,10951070000
2025-06-30,22632.919921875,22721.5,22565.109375,22679.009765625,8220420000
2025-07-01,22594.48046875,22631.259765625,22388.08984375,22478.130859375,8631710000
2025-07-02,22451.810546875,22644.720703125,22448.0703125,22641.890625,8378750000
2025-07-03,22751.640625,22896.009765625,22736.080078125,22866.970703125,6177910000
2025-07-07,22754.380859375,22776.2109375,22587.470703125,22685.5703125,8345710000
2025-07-08,22735.259765625,22761.80078125,22652.439453125,22702.25,8437480000
2025-07-09,22800.359375,22915.330078125,22733.650390625,22864.91015625,9978310000
2025-07-10,22890.4296875,22907.0390625,22716.41015625,22829.259765625,9781380000
2025-07-11,22757.990234375,22837.380859375,22692.80078125,22780.599609375,8135800000
2025-07-14,22780.189453125,22886.939453125,22675.279296875,22855.630859375,8010060000
2025-07-15,23036.859375,23051.869140625,22876.470703125,22884.58984375,8399060000
2025-07-16,22895.30078125,22928.55078125,22669.369140625,22907.970703125,9056640000
2025-07-17,22931.01953125,23104.720703125,22905.509765625,23081.05078125,9994550000
2025-07-18,23135.08984375,23153.2109375,23018.359375,23065.470703125,9354580000
2025-07-21,23124.970703125,23264.44921875,23122.9296875,23180.060546875,12046970000
2025-07-22,23182.01953125,23186.359375,22953.849609375,23063.580078125,10583710000
2025-07-23,23100.25,23168.490234375,23000.4609375,23162.41015625,10972770000
2025-07-24,23228.7890625,23268.490234375,23150.26953125,23219.869140625,12741070000
2025-07-25,23204.66015625,23326.30078125,23193.990234375,23272.25,11028310000
2025-07-28,23343.130859375,23386.759765625,23299.810546875,23356.26953125,10612580000
2025-07-29,23477.83984375,23510.919921875,23283.400390625,23308.30078125,10040610000
2025-07-30,23337.330078125,23447.150390625,23226.919921875,23345.41015625,9311770000
2025-07-31,23589.369140625,23589.369140625,23176.119140625,23218.119140625,9917220000
2025-08-01,22941.060546875,22972.470703125,22673.880859375,22763.310546875,9667420000
2025-08-04,22986.76953125,23191.0390625,22973.599609375,23188.609375,7355970000
2025-08-05,23235.310546875,23286.05078125,23008.140625,23018.560546875,7982940000
2025-08-06,23070.94921875,23330.490234375,23042.26953125,23315.0390625,8580020000
2025-08-07,23483.419921875,23560.73046875,23225.720703125,23389.529296875,8979190000
2025-08-08,23458.130859375,23619.240234375,23437.609375,23611.26953125,8669200000
2025-08-11,23629.01953125,23698.0,23484.25,23526.630859375,9099730000
2025-08-12,23651.609375,23849.5,23524.279296875,23839.19921875,8382820000
2025-08-13,23935.060546875,23969.279296875,23789.119140625,23849.0390625,8763080000
2025-08-14,23775.009765625,23908.259765625,23748.98046875,23832.439453125,9110860000
2025-08-15,23809.0,23813.990234375,23651.2109375,23712.0703125,8158830000
2025-08-18,23692.130859375,23733.5,23637.41015625,23713.759765625,8260970000
2025-08-19,23689.01953125,23695.640625,23346.33984375,23384.76953125,8461660000
2025-08-20,23343.41015625,23343.41015625,22959.69921875,23249.5703125,7810310000
2025-08-21,23182.759765625,23264.26953125,23046.390625,23142.580078125,6530580000
2025-08-22,23184.990234375,23575.359375,23140.0390625,23498.119140625,9401300000
2025-08-25,23454.279296875,23546.44921875,23382.189453125,23425.609375,8443200000
2025-08-26,23420.849609375,23532.509765625,23369.0390625,23525.2890625,9087930000
2025-08-27,23499.669921875,23591.05078125,23434.310546875,23565.849609375,8040510000
2025-08-28,23601.349609375,23741.23046875,23514.69921875,23703.44921875,7807080000
2025-08-29,23607.5390625,23607.5390625,23353.9609375,23415.419921875,7715430000
2025-09-02,23020.470703125,23242.279296875,22977.880859375,23231.109375,8183410000
2025-09-03,23388.279296875,23478.009765625,23279.119140625,23414.83984375,7488290000
2025-09-04,23442.189453125,23639.0390625,23371.330078125,23633.009765625,7282150000
2025-09-05,23841.98046875,23860.25,23475.330078125,23652.439453125,8413730000
2025-09-08,23759.619140625,23851.810546875,23725.0390625,23762.30078125,8435850000
2025-09-09,23824.330078125,23852.419921875,23698.0,23839.80078125,7877410000
2025-09-10,23931.3203125,23958.5390625,23760.099609375,23849.26953125,9090550000
2025-09-11,23956.5703125,24016.529296875,23883.009765625,23992.560546875,10025020000
2025-09-12,24030.76953125,24137.060546875,23983.630859375,24092.189453125,9023140000
2025-09-15,24178.599609375,24297.33984375,24173.140625,24293.779296875,8904030000
2025-09-16,24342.75,24343.349609375,24244.2109375,24274.25,8592240000
2025-09-17,24286.4296875,24292.060546875,23999.75,24223.689453125,9325980000
2025-09-18,24421.2109375,24554.51953125,24347.5390625,24454.890625,10478450000
2025-09-19,24528.439453125,24641.9296875,24469.279296875,24626.25,14632360000
2025-09-22,24588.1796875,24781.73046875,24578.08984375,24761.0703125,9736270000
2025-09-23,24752.740234375,24764.30078125,24536.5,24580.169921875,9822620000
2025-09-24,24648.970703125,24650.419921875,24388.58984375,24503.5703125,9184030000
2025-09-25,24321.73046875,24460.66015625,24186.369140625,24397.310546875,9960330000
2025-09-26,24410.94921875,24510.369140625,24297.69921875,24503.849609375,8488400000
2025-09-29,24629.01953125,24741.76953125,24560.220703125,24611.349609375,9046720000
2025-09-30,24597.400390625,24691.23046875,24505.140625,24679.990234375,8928070000
2025-10-01,24539.25,24816.669921875,24517.759765625,24800.859375,10043980000
2025-10-02,24933.490234375,24944.75,24780.109375,24892.759765625,9633200000
2025-10-03,24931.419921875,24958.259765625,24713.580078125,24785.51953125,10515730000
2025-10-06,24986.259765625,25044.259765625,24907.599609375,24978.560546875,10468830000
2025-10-07,25031.779296875,25062.9609375,24783.94921875,24840.23046875,10375920000
2025-10-08,24887.3203125,25142.189453125,24882.349609375,25136.619140625,10925520000
2025-10-09,25124.7890625,25139.349609375,24966.810546875,25098.1796875,10713200000
2025-10-10,25116.830078125,25195.279296875,24207.150390625,24221.740234375,10713200000
2025-10-13,24625.740234375,24779.650390625,24540.419921875,24750.25,9018770000
2025-10-14,24442.9296875,24766.369140625,24256.279296875,24579.3203125,9776720000
2025-10-15,24807.33984375,24933.23046875,24496.0703125,24745.359375,11374850000
2025-10-16,24882.220703125,24998.30078125,24481.169921875,24657.240234375,11343620000
2025-10-17,24600.55078125,24881.470703125,24511.58984375,24817.94921875,9552150000
2025-10-20,24991.099609375,25183.810546875,24988.669921875,25141.01953125,9440620000
2025-10-21,25139.80078125,25178.23046875,25043.060546875,25127.130859375,10845130000
2025-10-22,25093.640625,25127.060546875,24652.109375,24879.009765625,14361150000
2025-10-23,24869.599609375,25126.779296875,24856.33984375,25097.41015625,10363600000
2025-10-24,25307.75,25418.640625,25288.7109375,25358.16015625,10308620000
2025-10-27,25701.94921875,25839.029296875,25656.380859375,25821.55078125,10757830000
2025-10-28,25932.640625,26087.48046875,25864.490234375,26012.150390625,10640830000
2025-10-29,26147.720703125,26182.099609375,25907.44921875,26119.849609375,10089540000
2025-10-30,25953.779296875,26031.6796875,25732.390625,25734.810546875,10564160000
2025-10-31,26055.970703125,26063.490234375,25761.279296875,25858.130859375,10909250000
2025-11-03,26114.109375,26132.869140625,25887.880859375,25972.939453125,10360170000
2025-11-04,25580.33984375,25762.23046875,25415.619140625,25435.69921875,10227700000
2025-11-05,25433.220703125,25750.880859375,25364.900390625,25620.029296875,10026890000
2025-11-06,25568.240234375,25568.240234375,25083.240234375,25130.0390625,11085130000
2025-11-07,24977.73046875,25065.140625,24603.779296875,25059.810546875,10141910000
2025-11-10,25418.169921875,25655.509765625,25354.439453125,25611.740234375,9297320000
2025-11-11,25500.9296875,25588.259765625,25380.859375,25533.490234375,7756810000
2025-11-12,25662.189453125,25663.169921875,25389.73046875,25517.330078125,8449920000
2025-11-13,25386.94921875,25396.009765625,24908.599609375,24993.4609375,11351410000
2025-11-14,24658.55078125,25198.9296875,24534.900390625,25008.240234375,10841540000
2025-11-17,24890.099609375,25166.150390625,24649.359375,24799.919921875,9744800000
